item_id,item_price,category_1,category_2,category_3,product_type
44734,1768,14,62,315,4115
111939,1958,11,35,148,4822
116788,492,0,45,138,4340
67981,1895,12,57,44,3544
44944,6848,10,43,223,4048
114372,2246,4,38,62,2555
99322,11008,1,64,263,9015
65345,505,4,38,62,2917
30768,2240,17,8,279,5276
48958,3398,10,63,295,2270
100635,17664,9,3,27,648
14162,2874,16,56,188,6818
15144,736,13,58,173,2803
36907,2016,13,78,221,9582
123892,185,11,76,24,5456
22607,5836,9,9,244,9008
26317,1203,4,74,292,1945
47256,2056,16,56,93,60
45894,2304,11,76,147,6673
122612,31040,1,42,157,7878
100718,1140,14,61,186,6361
24985,2816,4,38,62,5449
102572,2010,13,67,170,3934
16874,3968,13,52,275,4865
81013,1049,7,46,4,7656
92836,1068,6,49,60,7195
48227,3185,17,39,252,7428
67367,20416,1,36,203,2475
9885,3450,13,5,22,1089
55491,2188,13,58,254,8899
10645,3398,4,38,62,941
32976,2125,7,46,229,4309
81278,1028,7,24,100,8506
12145,825,13,78,134,7364
101217,18346,1,7,308,10099
15660,64,7,24,100,6812
22885,589,16,4,119,4014
35105,4550,7,24,100,2387
103282,1843,12,57,44,1192
36368,2042,12,57,44,1192
53930,1312,13,18,5,9368
119393,15232,9,3,238,8765
23744,15936,14,62,201,9864
76280,1638,0,45,73,4422
62022,361,17,39,297,7209
55359,697,12,57,54,8577
23249,2874,12,57,44,1713
89972,2547,14,62,201,6607
57278,2292,6,14,247,3433
105494,20505,15,0,214,9570
7763,3312,0,45,73,9242
69299,1081,0,6,50,3529
105323,3449,9,9,244,9008
8366,4550,9,44,16,4984
121216,2868,17,8,279,8857
128276,1872,11,51,329,5459
78582,864,12,57,44,493
129537,12793,10,63,216,6
112386,1472,13,58,265,9065
40069,1657,7,46,229,1732
118129,2233,13,78,205,2167
14801,2868,9,44,114,7023
26329,377,13,67,141,2189
50567,569,12,10,96,5416
111790,9273,1,64,263,4986
16571,1856,10,43,223,7884
68385,2304,0,45,73,9410
58117,819,4,74,292,6835
129655,1459,17,69,194,2874
99955,4016,14,62,315,186
113744,43968,15,13,74,10004
42913,2234,7,31,12,8570
43079,2350,17,39,151,10304
55840,4723,9,44,114,4458
45689,691,17,39,151,8069
2846,1779,16,17,272,9550
108505,4596,7,23,219,6786
83280,2010,13,18,182,9743
36403,1568,17,55,70,6164
86748,950,17,8,113,828
124397,2125,16,56,93,3448
22740,134122,16,17,131,5403
55624,11136,1,7,308,6483
18671,7430,17,69,154,531
37653,2464,1,36,28,9397
78927,2649,6,73,239,2733
124995,4377,16,17,272,10059
3220,5702,9,9,244,4595
112392,6336,6,50,334,10114
46306,3136,13,58,254,10541
10868,10586,9,9,90,1073
77193,3129,4,38,62,5609
2716,16704,9,3,27,3593
123671,1881,11,51,290,5622
104835,12608,1,64,263,2874
44185,2246,4,38,62,5966
61607,8595,9,9,244,9086
61585,9536,16,68,326,7141
123885,5754,10,43,223,7977
119854,1169,17,8,159,1155
87108,9004,7,24,51,9953
25342,5305,14,29,199,3537
14239,1031,14,29,199,2637
40289,825,13,58,135,5246
104131,4199,11,76,24,3113
7686,1203,4,38,62,6751
13730,377,16,4,119,4014
87844,2208,13,18,5,8945
117301,441,17,8,279,3247
5632,8058,12,10,208,6687
73107,2425,17,8,279,9041
81379,115,15,47,89,5559
66640,1830,11,35,148,5921
96073,2557,7,23,219,7539
32201,28108,8,41,36,2733
78446,2125,13,58,135,5999
131459,432,11,51,290,3113
32156,101760,1,42,157,9189
81204,2522,4,74,292,2487
4536,2419,14,61,159,7768
52262,16416,8,41,36,2690
53993,2678,9,44,114,1392
6386,23360,11,51,15,2069
65676,1739,0,45,73,8597
18021,2874,10,43,223,9375
17109,2125,11,51,329,3113
77892,4422,1,12,301,4605
132256,1907,4,38,62,10412
33078,2816,13,67,141,10395
78441,5056,16,68,235,1830
67207,2297,11,35,148,6702
34332,2355,13,5,65,8834
85027,2298,13,58,75,3730
18055,505,13,5,65,734
16761,6336,16,68,40,1726
89143,6900,16,4,234,1380
14901,952,7,24,100,3521
28442,1273,11,51,242,5459
82146,1209,8,21,139,7936
43902,4550,16,56,42,3484
12353,704,0,45,138,1457
98841,3264,17,39,151,1137
102456,3034,9,9,90,8083
35533,1593,0,6,277,9670
108410,662,17,39,151,7071
56082,1889,9,44,164,3766
27911,8867,9,9,244,9086
32356,4348,14,29,199,2874
71671,2240,11,51,290,9075
43261,6976,1,42,30,6823
43230,2355,13,67,170,4108
49426,5865,8,40,84,4924
18623,6906,12,57,171,1702
24292,1895,13,78,134,5353
111839,6272,16,56,307,1008
124629,2298,11,35,148,162
61474,2176,13,78,134,3632
52944,784,4,1,111,3961
17435,2873,10,43,264,1406
122287,2304,12,57,85,3457
76839,544,11,76,24,2724
23518,1120,7,54,270,1071
65173,960,11,76,147,1840
61727,70336,15,13,74,6765
39866,832,7,24,100,7879
129329,1465,13,67,168,8834
97348,4416,0,45,73,9242
69752,441,7,31,271,6107
45609,5126,11,35,20,5622
117105,1987,13,67,170,8834
22495,15296,1,36,28,3432
34586,7891,15,0,214,9579
105231,6330,10,63,216,120
21984,2125,8,40,76,231
11713,6336,1,7,338,4986
7802,960,14,62,333,6142
40009,1335,14,62,324,2134
26561,2298,4,38,62,5055
116672,56256,1,7,308,2331
22883,3790,16,17,272,9550
118653,889,17,8,159,1155
95018,1120,11,51,14,8450
118618,1913,10,43,223,12
99986,5760,7,72,79,6367
25147,2010,13,67,32,7863
114578,1145,12,57,85,4036
48835,2528,7,31,12,8570
128728,1459,4,38,62,8121
19354,1344,16,56,158,9352
122639,38336,15,13,74,10004
21363,3738,13,5,22,9099
31284,4590,16,17,274,4935
37501,473,7,23,149,6319
123224,627,11,51,181,3844
121059,2471,13,67,168,1438
125653,1785,7,23,137,7618
66818,1785,0,6,277,9321
102968,20672,17,39,151,1137
93694,1337,10,43,264,3055
21335,1785,4,38,62,7284
53065,2233,17,8,123,9270
1328,1881,7,46,229,7738
27787,5241,7,31,271,3992
76070,95172,16,17,131,3184
20289,636,7,54,270,464
36180,3577,14,62,324,4179
13797,313,17,8,123,6551
97235,6144,16,68,326,3561
128471,209825,16,17,131,5403
15504,9676,4,38,19,9074
8251,3790,9,9,244,1878
115049,2183,7,23,304,674
96954,320,13,58,189,78
110950,1958,14,29,199,7948
55063,34150,9,3,27,3009
14539,2880,0,6,145,7388
120117,3168,17,8,113,6936
106800,953,0,45,73,2176
7143,2246,4,38,62,6417
101183,889,13,67,32,2090
4105,4596,17,8,123,591
43858,3258,12,57,85,9723
16155,1900,11,51,329,9020
55523,106624,9,3,172,2099
82844,8640,6,50,334,8231
116839,10240,6,77,325,5269
114176,3104,17,26,233,9749
126676,2233,7,31,12,2183
124356,614,17,39,297,8020
14725,979,7,46,229,869
98454,768,6,14,197,5269
123604,6854,0,6,50,8580
24668,2018,9,44,164,986
29643,697,4,38,62,2085
61951,889,13,52,92,10067
10055,2553,13,18,291,8578
3792,2292,9,44,114,7023
56921,1616,17,39,151,10304
126405,2269,7,23,219,3392
14864,10176,1,7,300,10333
55449,1152,4,38,62,2524
5433,736,11,70,156,725
80693,3968,16,56,307,973
117003,2995,15,0,214,10471
83870,2227,9,44,164,986
38818,121,13,58,265,1479
131206,1958,17,39,297,9270
9070,2553,11,76,24,2724
73892,4473,13,58,135,9485
300,5350,17,39,151,2874
130682,9780,17,39,299,177
64853,505,7,24,100,9247
18104,3187,1,28,336,7640
50925,1747,13,52,163,2874
125772,1866,15,0,214,5625
37567,33299,1,42,157,6239
125349,25459,9,3,48,4350
89672,2586,13,18,291,1088
28049,1889,13,78,221,9582
109216,1529,10,63,303,4936
104053,992,11,76,147,2432
62880,21811,17,39,299,2377
2345,761,14,29,199,10441
34913,162462,16,17,131,5403
16942,825,17,8,279,8766
15687,2240,4,38,62,6372
14198,743,7,54,270,8751
104100,6329,1,42,115,10099
71433,3776,1,7,231,2457
6813,1254,11,76,147,7078
57160,10112,7,33,95,251
86379,1081,7,23,219,8259
59598,6720,16,4,119,5403
33350,3801,16,17,272,9550
85150,6144,17,69,59,5266
74390,4147,16,56,305,9307
127288,1837,13,5,22,818
130147,1145,13,58,265,1479
112868,1325,17,8,113,6936
10690,915,17,8,113,7059
78517,1267,17,26,233,8606
27375,608,13,58,102,7005
40148,1536,14,29,199,71
127933,1559,17,39,151,2740
47740,1536,0,45,73,6116
66160,6969,10,63,216,12
89308,4026,5,75,298,4535
59880,1273,10,43,223,9375
19309,633,7,24,100,4014
82737,768,7,72,245,9334
94634,544,7,33,202,7979
103118,7616,16,56,158,3045
71169,1382,17,39,252,4255
110919,1088,14,62,324,5916
64990,2534,16,4,119,2814
52915,17318,8,40,84,4924
117023,2169,13,18,198,5968
113956,1915,0,45,138,5796
94772,2868,9,44,114,10412
21973,8051,9,9,244,9086
78036,697,12,57,44,1713
72033,1657,10,43,223,5251
56050,1785,9,37,162,3544
21900,1907,10,43,223,3647
56374,2816,12,57,44,6436
19088,72320,1,7,308,7551
6832,2611,0,6,277,9670
117082,3507,0,6,277,5952
31701,4928,1,12,301,5760
10804,1342,9,44,114,5420
116489,1814,12,57,44,1659
59569,2373,17,26,233,2786
22546,1900,13,58,135,9897
1427,1024,14,62,317,377
129134,12885,17,39,299,10375
11465,1152,14,62,106,3168
17795,1843,13,58,189,1588
35700,889,7,24,100,7291
93461,2035,17,8,113,6936
130748,2668,13,58,47,7387
28819,2547,7,31,12,8911
93744,11456,1,42,103,6823
68803,2292,6,14,197,3394
95789,2752,7,23,219,7145
117707,27091,9,9,41,9789
75226,2229,0,6,50,1859
16827,2470,11,51,329,3113
92963,3744,13,67,141,8834
79031,3133,17,8,159,8305
44004,12038,17,55,52,9852
30091,441,12,57,85,5416
75498,544,12,57,171,2874
23968,2355,13,58,273,6640
97567,2867,13,78,108,421
56789,403,16,4,119,10037
42208,17006,16,17,236,3184
85542,3193,0,6,50,8402
103656,1589,7,33,95,10167
15240,76160,16,17,236,6740
54876,371,17,39,151,3113
72714,3974,0,6,50,2118
73007,63,17,39,151,124
130680,2483,17,8,113,8251
114866,8256,11,76,147,190
61815,1209,10,43,264,5666
129793,1913,9,37,48,1246
15000,1817,1,7,308,7069
112754,2144,10,43,264,6575
70729,3225,16,20,269,2193
13923,1790,12,57,18,2874
44244,446,17,8,113,6090
114329,2067,13,58,75,5897
84042,1209,7,71,210,4396
72094,3513,14,29,199,10118
75039,1774,17,39,151,1518
70046,31936,6,14,247,3651
86872,800,7,31,12,4309
22475,8868,16,19,306,9606
7010,1126,11,51,181,9926
70003,4416,17,8,279,10077
81244,4026,13,52,275,4865
79810,1802,17,8,113,2637
63661,10176,1,36,28,6823
33432,4602,10,63,216,12
47485,2560,0,45,138,849
123466,2298,12,57,171,7621
81108,8179,13,78,134,8595
75571,1031,13,58,191,5081
109184,633,12,57,85,8744
18691,864,17,39,252,8909
132566,307,14,62,333,4138
17716,2547,9,9,244,785
59333,6336,0,6,277,335
3525,3520,16,4,234,4213
131322,1319,7,31,271,4396
86109,1907,9,9,90,4169
132163,8596,16,56,256,1469
62300,16704,9,3,27,3593
115267,2880,0,6,277,4472
23729,627,12,57,171,8522
81879,441,12,57,85,5416
16143,320,11,51,290,4822
78538,10310,16,56,17,1455
55942,2298,13,58,61,5472
25042,35004,16,17,131,5403
36318,1152,0,45,138,5427
114343,12729,1,42,115,4967
48778,1621,4,74,292,2487
40508,441,0,45,138,5300
44994,1081,13,67,32,7863
46836,6848,11,35,148,6702
46085,1203,13,58,102,10190
16464,633,12,57,171,1308
47727,3353,13,58,254,6708
3840,1689,6,14,197,9483
106585,108,7,31,271,4656
1300,3809,13,58,280,5081
54313,16,6,14,80,5403
122538,4550,9,9,244,8395
16608,82624,1,42,157,4049
88919,1081,16,4,119,703
129745,2551,13,78,134,7844
7416,5222,9,9,244,9008
31900,1209,13,67,170,621
1762,2476,6,14,197,5269
35931,480,7,24,100,2948
24865,115,17,8,9,1961
81626,1529,7,71,210,7233
106399,2010,13,58,102,2521
90782,2062,13,78,72,4450
77660,864,7,31,83,8506
67187,9596,9,66,193,9789
14382,1728,13,58,265,6393
127307,1368,17,39,252,2874
40103,1273,12,57,171,4036
21871,4204,13,67,168,3163
48147,33728,15,0,214,2931
78109,3270,14,62,323,9007
118238,160,7,33,11,7312
37412,1145,7,23,219,5191
69736,2297,13,18,291,8578
124432,9409,9,9,90,10400
102852,1728,13,58,254,10541
988,1721,7,71,228,545
103541,1235,11,70,130,5622
15268,2534,17,39,252,2996
32094,211,4,38,62,3588
79800,4947,7,54,330,8775
122590,4958,16,56,188,2455
56632,1907,10,43,223,3635
74072,14976,13,78,134,4279
11600,28224,17,69,154,7192
121526,4473,13,58,102,2455
20966,19219,17,39,151,535
44614,1907,6,14,197,9565
92627,627,7,23,219,5941
48618,2328,9,44,16,5163
121130,857,17,39,151,7428
54316,4992,10,43,223,245
109562,582,15,47,261,8695
90428,121,9,44,164,231
25395,889,10,63,295,3055
85031,633,17,39,151,124
83880,41088,16,68,326,985
114468,152320,9,3,27,1422
120674,416,7,71,228,8411
92786,441,14,61,132,6061
107145,835,7,23,219,3744
63418,2720,9,44,164,9041
106222,3162,1,28,283,7069
87061,35136,15,13,74,10004
47676,4026,17,39,151,2637
83445,2017,17,69,154,8481
28126,10137,14,62,106,10233
77602,1408,17,8,113,2903
64994,3530,17,39,151,7428
13210,7801,11,35,148,4998
21724,1657,1,12,301,2376
79955,1113,7,23,219,9247
114004,505,14,61,186,10355
48709,5113,10,63,220,12
32744,3916,14,29,199,8966
75610,1651,4,74,292,6835
107111,3168,13,67,168,3163
61816,2099,12,57,171,8522
124304,627,7,23,219,3744
125562,5568,13,52,34,9587
85423,5056,1,28,336,7640
98751,1958,13,78,205,5604
38093,1017,12,57,171,6609
111202,1146,13,67,32,8856
124872,1465,13,58,75,3215
70187,1779,7,54,270,136
40774,825,12,57,44,9441
95545,512,0,45,73,1804
121746,2553,13,5,22,6999
79908,48064,10,43,223,1617
52072,825,11,35,240,4337
59546,2361,17,8,279,5276
25402,1715,0,45,73,1546
16691,4518,16,56,17,3045
115842,44736,16,56,253,2427
86846,1638,1,64,263,7640
88519,51206,9,3,159,8765
103493,1689,7,31,271,534
82137,1459,10,43,187,3635
107222,1071,17,39,252,4741
7080,1113,13,58,102,9839
56290,3738,13,78,134,9189
35552,56473,9,3,312,4457
17445,2432,13,78,134,7915
15514,1267,4,74,292,2487
6671,1792,13,58,254,10541
111008,1584,7,31,12,846
106006,800,12,57,85,8744
47685,2131,8,40,84,231
17459,1339,9,44,16,986
5849,7616,1,36,203,3755
51992,3276,4,38,62,6751
69845,3209,9,44,114,1544
21638,729,17,69,194,1384
92910,967,4,38,62,5609
93690,24364,9,3,27,3009
16332,82963,8,40,84,8915
109061,2707,13,78,221,8556
16759,1459,17,8,113,9498
126721,743,7,23,219,8956
52082,2067,9,44,114,8324
47228,15296,7,33,0,4693
72407,1715,4,74,292,7088
37676,2432,0,45,73,4616
48788,2822,9,37,48,4088
105625,14656,16,4,234,3990
65738,3187,10,43,223,6659
87469,1907,13,58,135,5358
87744,588,16,56,17,1455
87318,3833,12,57,171,1163
72731,9792,17,39,297,2874
16352,247,7,24,100,9843
118186,1907,4,38,62,2106
50308,3398,0,45,117,1301
10054,8896,10,63,295,324
7008,1408,13,58,265,9770
46240,743,13,18,182,8406
102804,889,10,43,264,3055
16923,2361,13,5,22,7916
3631,569,16,4,119,4014
24166,2701,0,6,50,1741
118422,2425,13,67,141,10451
83481,8582,7,72,79,8353
104301,435,12,57,54,3544
115224,2425,1,28,283,10097
123595,1913,11,51,15,7881
132831,889,14,62,77,9031
72133,2041,11,70,156,6180
130489,2298,7,46,4,1364
97333,953,14,61,132,5972
2589,3450,13,67,141,5299
18894,2240,14,29,199,56
65519,973,7,23,149,3833
41379,1837,13,18,291,1762
63075,4841,17,39,151,3534
75275,352,13,58,75,6633
74439,1453,7,54,217,7738
51059,17792,16,4,234,2128
85736,154944,16,56,253,2427
58266,1837,13,58,265,3142
56501,27417,9,3,27,3593
111456,4936,17,8,159,15
40526,1952,13,67,170,7124
7280,1465,12,57,85,9035
52306,49,12,57,212,3544
119749,825,7,23,149,7562
41744,6336,1,42,115,476
10851,2553,13,67,32,6186
40919,2240,14,62,323,6244
118572,2227,10,43,223,3635
69982,4224,7,23,219,6661
6161,3980,0,45,73,655
37322,6278,13,58,47,3571
66565,20160,9,3,27,3593
72924,9280,16,68,326,3184
93814,3974,11,51,15,8435
87575,2037,17,39,151,10239
31965,1907,14,62,106,4631
92113,601,11,51,15,4292
129460,947,4,74,292,1945
25453,2183,13,58,189,1588
42376,10064,17,55,58,1587
59782,5467,17,8,279,5276
26781,5689,10,63,216,12
2391,2448,16,4,98,8045
53119,3034,12,57,85,2949
89674,3187,10,43,223,4762
94994,3191,13,78,134,7844
110785,1411,12,57,44,493
106286,950,17,39,151,5861
3944,26144,16,56,158,1417
20459,3253,9,44,114,2645
109419,8313,10,63,216,7701
76413,2183,13,67,32,1762
34435,864,11,76,147,6673
80969,2496,17,26,328,5688
39317,2292,9,44,114,7023
55281,4550,12,57,85,9723
91392,6208,1,36,203,982
47341,52147,16,20,86,3184
89958,2004,12,57,44,1713
9463,1146,16,56,305,10059
10311,7001,10,63,295,10386
54089,1273,16,4,119,703
48141,5587,17,26,328,3606
98026,10499,17,8,161,8437
90142,1081,0,45,73,2056
90218,876,7,23,149,6319
100411,2297,17,8,279,5276
125952,1333,7,31,12,7233
77453,9536,1,42,157,5637
30170,1907,12,57,85,8522
115288,11456,16,4,234,2128
65291,1273,10,43,223,9375
27025,2553,11,51,220,7881
118342,627,12,57,171,8522
29245,2496,4,38,62,9650
94853,768,0,45,73,9833
10562,928,14,62,324,7203
43681,2004,4,38,62,10152
129427,6278,9,44,114,8247
21674,19756,16,56,188,7962
121836,4793,16,17,272,60
130273,1529,7,23,219,8259
88047,2125,13,58,341,3934
25465,576,0,6,277,9004
119974,11052,1,7,308,6483
37070,1497,17,8,279,1961
7501,4896,6,77,325,347
96729,1062,17,39,252,3289
14590,22924,17,39,151,4449
39008,326,11,76,24,2724
52610,1491,17,39,252,1508
81077,1849,11,76,147,9593
898,8797,16,68,235,4530
51522,2392,17,39,252,8909
74187,2188,15,0,214,2951
90812,1401,7,54,330,7607
62766,1100,14,62,324,10367
113825,7686,16,56,188,4017
107014,441,13,5,65,4594
106820,3680,17,39,252,977
114481,146304,16,56,253,2953
77651,3456,0,6,169,804
70275,2563,13,58,75,2328
12633,633,17,39,151,7428
100827,2292,9,44,16,8735
97191,2874,13,58,280,9359
60617,1722,4,38,62,9658
127680,633,0,45,73,9231
12654,37114,16,56,188,3561
31357,9158,10,43,223,7457
15530,5754,12,57,85,7371
105967,2298,13,58,189,594
36919,127360,4,38,62,2765
71828,24710,17,39,151,7127
25258,42058,16,25,109,5403
131572,6906,12,10,208,6687
75107,1280,0,45,73,5524
127278,160,0,45,73,10036
108921,4467,14,29,257,8191
38304,2528,13,78,134,5353
10783,239360,6,77,325,6941
51012,3776,4,38,62,4620
17804,14841,1,42,157,2376
101034,1152,16,68,326,10373
117490,2553,7,31,12,10344
101020,915,7,24,100,7277
96394,1267,10,63,295,4244
87438,12153,1,28,336,2457
131883,3193,1,12,301,4605
62180,6336,10,63,220,12
17100,2551,12,57,44,6822
122127,1491,13,58,75,6406
72935,4899,17,8,9,8481
51947,810,12,57,54,2874
53054,26176,16,56,93,9227
83140,825,13,58,173,5858
43048,1145,4,38,62,6200
121990,825,7,24,100,5347
58765,3450,13,67,141,5123
74385,2099,6,49,60,7195
104881,825,10,43,223,7701
7467,95328,17,69,154,338
108392,313,12,57,85,5416
67208,3771,17,39,151,2359
56733,2547,16,56,93,1419
94,1273,13,67,170,734
42742,1854,0,45,73,5427
1339,3264,9,44,16,3528
52531,2010,0,45,73,9833
46553,7603,7,72,79,5812
14039,4864,1,28,314,4967
124936,1273,13,58,135,9839
16004,3369,15,0,214,5067
54251,3623,13,78,134,2167
31403,8985,16,4,310,2738
132284,5440,14,62,201,9864
112231,2041,14,62,324,5757
113691,2822,11,35,20,5622
6963,3776,17,8,279,8857
14126,1751,4,38,62,5609
10673,60928,9,3,238,1422
57224,3916,4,38,62,4358
4848,2292,16,20,269,2193
110019,8985,17,55,58,3265
34808,12185,7,33,95,6763
14141,1036,13,78,72,7844
71477,313,16,4,119,8558
64589,2298,10,43,223,747
126537,896,0,45,138,4340
119572,57873,16,68,319,5403
45233,5356,9,44,114,4458
24449,512,7,33,11,7312
52899,28736,16,4,234,3990
128979,2240,17,55,70,2874
91536,12032,1,59,144,10083
38850,1401,13,67,168,8834
125792,2592,13,78,108,1049
39645,1077,4,38,62,4297
57383,1024,7,31,83,8506
84221,3193,13,58,189,10541
76646,1504,13,58,102,6120
89532,1401,11,35,20,5849
37310,762,14,62,112,491
28505,1536,10,63,295,4452
82786,5819,13,78,205,2167
90226,1006,7,23,219,9247
27146,1120,12,57,85,4560
24800,1146,12,57,171,5537
26601,4044,14,29,257,3517
10410,15232,6,14,63,10330
111181,761,12,57,54,1713
42228,4800,13,67,141,238
130738,544,1,12,301,2839
78791,2292,9,9,41,7791
50566,1382,17,8,113,7059
113109,1273,4,38,62,3928
120938,1843,13,58,102,6120
37829,684,10,63,303,3055
79405,46038,16,56,253,9878
95623,5056,7,31,12,9882
2958,3998,17,39,252,10349
30157,123488,16,56,253,2427
59385,5747,11,51,290,9780
132487,4416,16,4,6,3619
4986,2067,17,39,151,2740
63636,1145,7,24,100,8597
127160,33875,17,69,154,9750
97773,5040,11,51,290,9780
25903,1077,16,68,235,1046
13145,979,7,71,228,6387
125468,915,14,29,199,5751
32371,6627,1,42,157,10331
43956,2522,9,44,114,2645
65061,1408,7,54,330,9290
125915,767,14,62,323,6648
97213,1895,7,23,149,1253
50420,2776,17,26,328,9041
44334,1024,7,71,146,7934
57130,1913,1,12,301,4832
77098,3328,9,9,244,9843
49420,1377,11,35,20,6295
58359,8352,7,31,271,2051
119958,6906,10,63,216,7025
131523,16576,1,36,28,2376
26438,2476,17,8,113,6512
50544,10064,17,39,299,177
20733,7289,17,8,279,5276
127188,14342,16,56,17,4515
39242,2592,0,45,73,7994
21162,6336,13,58,75,5381
123167,2874,10,43,223,747
68093,1900,17,55,70,8088
105123,889,14,62,317,6870
6617,780,7,23,219,9247
118176,6137,16,68,326,7141
42344,1913,13,58,265,3126
55768,3110,13,78,134,2003
24407,29651,14,29,199,7027
8456,4025,1,36,203,4646
132332,4245,13,78,134,8595
76424,1721,17,69,59,465
119732,4256,8,40,84,6498
2496,3827,9,9,41,7791
126935,640,13,18,291,9879
114943,377,13,58,189,4034
37345,870,7,71,228,8236
6425,3776,0,45,117,4877
126618,2240,0,45,138,7249
27957,1785,7,23,149,1236
28125,2805,6,14,197,9565
131915,22336,16,68,326,3184
21658,10736,1,36,28,8536
132623,19008,17,39,151,5126
112355,2989,13,58,254,10541
9590,60928,9,3,172,5689
130853,1360,13,78,221,9582
1546,9280,1,28,283,8189
84503,1785,11,76,67,1840
9730,6364,14,62,323,3657
84778,2557,7,46,285,2111
110286,2874,10,43,223,6659
44719,4026,12,57,44,4222
27859,4416,0,45,117,8815
117453,825,11,51,329,7233
56003,3635,1,7,338,6483
26780,1273,10,43,223,7701
34159,633,10,63,303,324
79537,806,17,55,26,2874
54647,460,0,45,138,4340
17221,14656,17,39,151,10304
97737,1904,0,6,50,1810
75776,12672,13,78,205,4279
73591,1728,4,38,62,5915
115518,2044,13,58,135,6555
91723,10886,1,36,28,2376
58507,1017,12,57,171,8744
84475,1907,7,31,12,4309
11868,313,4,38,62,4821
33581,3193,1,7,338,4986
34825,953,11,51,329,5459
101542,3444,16,56,188,612
46322,8896,17,39,151,10304
131634,3193,16,68,40,4998
75130,3005,4,38,62,5609
2838,12092,16,20,118,1151
52590,4217,11,51,329,3844
2168,1440,0,45,81,1667
43922,1203,17,8,279,6323
67052,212,12,57,44,2874
16558,1075,17,8,113,1945
62574,1088,14,61,132,5972
123554,9152,1,42,103,2331
79316,3379,6,77,325,60
39986,1702,1,59,144,6456
28736,973,17,39,151,7071
38442,1071,16,15,258,4304
69369,3430,13,58,254,6708
131892,18284,8,21,268,8310
71295,1216,12,57,44,8797
65767,1139,0,6,277,9601
73809,569,13,58,189,3678
111173,4727,9,9,244,5655
101554,3827,9,44,114,2645
65721,633,7,33,95,534
127356,672,0,45,73,4232
84685,2944,9,9,41,7791
113307,3398,17,8,113,8927
115454,1145,0,6,50,5441
47924,12992,1,64,263,2874
